-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 08/01/2023 through 07/31/2025 in UTC
Location: Latitude  52.3663   Longitude 17.6152 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 99.06 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
PS        MERRA-2 Surface Pressure (kPa) 
WSC       MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) 
Message(s): 
Corrected Wind Speed has a custom surface implemented: Crop: 20-m broadleaf-deciduous trees (10%) & wheat (vegtype_12) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WD50M,T2M,PS,WSC
2025,1,19,5,1.99,143.2,-0.87,101.68,1.48
2025,1,19,6,2.7,133.3,-1.12,101.68,2.01
2025,1,19,7,3.41,129.8,-0.54,101.68,2.54
2025,1,19,8,3.49,129.5,0.56,101.68,2.6
2025,1,19,9,3.74,132.8,1.67,101.67,2.79
2025,1,19,10,3.85,138.5,2.69,101.62,2.87
2025,1,19,11,3.72,144.0,3.4,101.56,2.77
2025,1,19,12,3.53,148.6,3.76,101.5,2.63
2025,1,19,13,3.5,149.0,2.93,101.46,2.61
2025,1,19,14,3.91,148.9,0.59,101.43,2.92
2025,1,19,15,4.51,149.6,-0.94,101.41,3.36
2025,1,19,16,5.15,152.1,-1.39,101.38,3.84
2025,1,19,17,5.67,156.5,-1.56,101.35,4.23
2025,1,19,18,5.97,162.3,-1.62,101.33,4.45
2025,1,19,19,5.98,168.1,-1.69,101.32,4.46
2025,1,19,20,5.73,172.6,-1.86,101.32,4.27
2025,1,19,21,5.39,175.2,-2.06,101.31,4.02
2025,1,19,22,5.07,176.0,-2.2,101.28,3.78
2025,1,19,23,4.85,174.8,-2.34,101.25,3.62
2025,1,20,0,4.87,171.6,-2.54,101.21,3.63
2025,1,20,1,5.17,168.8,-2.54,101.17,3.86
2025,1,20,2,5.51,166.8,-2.41,101.12,4.11
2025,1,20,3,5.75,165.8,-2.29,101.1,4.29
2025,1,20,4,5.78,165.5,-2.36,101.08,4.31
2025,1,20,5,5.64,164.7,-2.62,101.06,4.21
2025,1,20,6,5.64,165.1,-2.61,101.06,4.21
2025,1,20,7,5.53,166.2,-1.93,101.07,4.12
2025,1,20,8,5.02,164.7,-0.39,101.07,3.74
2025,1,20,9,4.77,162.9,1.29,101.06,3.56
2025,1,20,10,4.9,164.9,2.67,101.01,3.65
2025,1,20,11,5.24,172.0,3.73,100.94,3.91
2025,1,20,12,5.41,172.3,3.98,100.88,4.04
2025,1,20,13,6.27,171.2,3.02,100.84,4.68
2025,1,20,14,7.58,174.2,0.97,100.82,5.65
2025,1,20,15,8.47,179.5,-0.18,100.79,6.32
2025,1,20,16,8.77,186.1,-0.19,100.77,6.54
2025,1,20,17,8.59,193.3,-0.29,100.75,6.41
2025,1,20,18,8.18,199.2,-0.6,100.75,6.1
2025,1,20,19,7.79,203.0,-0.92,100.73,5.81
2025,1,20,20,7.45,205.4,-1.17,100.72,5.56
2025,1,20,21,7.07,207.5,-1.23,100.71,5.27
2025,1,20,22,6.85,211.2,-1.17,100.71,5.11
2025,1,20,23,6.71,215.2,-1.14,100.68,5.0
2025,1,21,0,6.52,218.8,-1.2,100.67,4.86
2025,1,21,1,6.3,223.2,-1.32,100.64,4.7
2025,1,21,2,6.06,227.9,-1.62,100.62,4.52
2025,1,21,3,6.13,232.4,-2.12,100.62,4.57
2025,1,21,4,6.38,236.4,-2.88,100.61,4.76
2025,1,21,5,6.37,242.1,-3.26,100.61,4.75
2025,1,21,6,5.86,249.4,-3.32,100.61,4.37
2025,1,21,7,4.81,255.8,-2.37,100.62,3.59
2025,1,21,8,3.81,267.6,-1.04,100.6,2.84
2025,1,21,9,3.33,281.1,-0.25,100.59,2.48
2025,1,21,10,2.58,280.7,0.16,100.59,1.92
2025,1,21,11,2.15,276.4,0.35,100.56,1.6
2025,1,21,12,2.02,272.3,0.35,100.55,1.51
2025,1,21,13,1.87,270.3,0.11,100.55,1.39
2025,1,21,14,1.89,262.7,-0.52,100.55,1.41
2025,1,21,15,2.17,256.9,-1.05,100.55,1.62
2025,1,21,16,2.51,256.9,-1.25,100.55,1.87
2025,1,21,17,2.69,256.9,-1.33,100.55,2.01
2025,1,21,18,2.59,255.5,-1.41,100.54,1.93
2025,1,21,19,2.4,249.5,-1.54,100.53,1.79
2025,1,21,20,2.25,241.6,-1.65,100.52,1.68
2025,1,21,21,2.14,234.7,-1.63,100.51,1.6
2025,1,21,22,2.26,226.6,-1.63,100.51,1.69
2025,1,21,23,2.31,220.8,-1.67,100.5,1.72
2025,1,22,0,2.3,215.6,-1.75,100.48,1.72
2025,1,22,1,2.29,218.1,-1.74,100.46,1.71
2025,1,22,2,2.26,220.5,-1.84,100.44,1.69
2025,1,22,3,2.19,216.8,-2.0,100.44,1.63
2025,1,22,4,2.2,206.4,-2.14,100.43,1.64
2025,1,22,5,2.43,195.0,-2.42,100.41,1.81
2025,1,22,6,2.87,186.2,-2.85,100.39,2.14
2025,1,22,7,3.2,185.0,-2.67,100.37,2.39
2025,1,22,8,3.39,193.0,-1.54,100.35,2.53
2025,1,22,9,3.34,199.4,-0.32,100.34,2.49
2025,1,22,10,3.2,202.4,0.84,100.31,2.39
2025,1,22,11,3.1,201.9,1.63,100.26,2.31
2025,1,22,12,2.94,195.4,2.03,100.22,2.19
2025,1,22,13,2.96,177.3,1.6,100.18,2.21
2025,1,22,14,3.85,157.2,-0.74,100.16,2.87
2025,1,22,15,5.32,148.8,-2.28,100.13,3.97
2025,1,22,16,6.73,148.1,-2.17,100.1,5.02
2025,1,22,17,7.6,151.5,-1.72,100.06,5.67
2025,1,22,18,7.9,156.2,-1.37,100.03,5.89
2025,1,22,19,7.83,159.7,-1.22,100.0,5.84
2025,1,22,20,7.61,161.8,-1.28,99.97,5.68
2025,1,22,21,7.37,164.0,-1.53,99.93,5.5
2025,1,22,22,7.43,166.3,-1.84,99.89,5.54
2025,1,22,23,7.63,167.4,-2.22,99.85,5.69
2025,1,23,0,7.77,166.1,-2.58,99.79,5.8
2025,1,23,1,7.91,163.5,-2.99,99.7,5.9
2025,1,23,2,8.05,161.3,-3.23,99.62,6.0
2025,1,23,3,8.05,159.9,-3.39,99.57,6.0
2025,1,23,4,8.16,158.2,-3.48,99.52,6.09
2025,1,23,5,8.35,156.8,-3.54,99.47,6.23
2025,1,23,6,8.51,156.0,-3.59,99.4,6.35
2025,1,23,7,8.38,155.7,-3.02,99.35,6.25
2025,1,23,8,9.38,165.0,-1.62,99.27,7.0
2025,1,23,9,9.79,172.3,-0.1,99.21,7.3
2025,1,23,10,9.69,182.3,1.24,99.16,7.23
2025,1,23,11,9.02,190.4,1.72,99.14,6.73
2025,1,23,12,8.29,190.8,1.45,99.11,6.18
2025,1,23,13,8.36,195.3,0.81,99.12,6.24
2025,1,23,14,8.35,204.6,0.43,99.18,6.23
2025,1,23,15,8.95,222.6,0.56,99.25,6.68
2025,1,23,16,8.79,241.2,0.72,99.34,6.56
2025,1,23,17,8.9,252.4,0.88,99.43,6.64
2025,1,23,18,8.56,255.2,0.97,99.51,6.38
2025,1,23,19,8.75,256.5,0.87,99.61,6.53
2025,1,23,20,9.48,261.0,0.88,99.71,7.07
2025,1,23,21,9.39,263.9,0.83,99.81,7.0
2025,1,23,22,8.64,264.3,0.75,99.88,6.44
2025,1,23,23,7.53,259.8,0.59,99.91,5.62
2025,1,24,0,6.66,250.1,0.38,99.93,4.97
2025,1,24,1,6.49,238.2,-0.34,99.93,4.84
2025,1,24,2,7.05,229.9,-0.66,99.96,5.26
2025,1,24,3,7.24,224.6,-0.3,99.99,5.4
2025,1,24,4,7.01,218.0,-0.17,99.99,5.23
2025,1,24,5,7.02,211.5,-0.22,99.98,5.24
2025,1,24,6,7.18,204.9,-0.4,100.0,5.36
2025,1,24,7,6.95,199.5,-0.22,100.03,5.18
2025,1,24,8,6.16,195.4,0.74,100.04,4.59
2025,1,24,9,5.81,195.0,1.82,100.07,4.33
2025,1,24,10,6.51,204.7,3.05,100.09,4.86
2025,1,24,11,6.65,206.1,3.58,100.07,4.96
2025,1,24,12,6.62,200.0,3.7,99.99,4.94
2025,1,24,13,6.69,191.6,3.07,99.96,4.99
2025,1,24,14,7.96,188.2,1.16,99.97,5.94
2025,1,24,15,9.42,184.1,0.68,99.94,7.03
2025,1,24,16,9.87,184.0,1.35,99.91,7.36
2025,1,24,17,9.85,183.4,1.44,99.87,7.35
2025,1,24,18,9.9,183.4,1.16,99.84,7.38
2025,1,24,19,10.02,181.6,0.86,99.79,7.47
2025,1,24,20,9.87,182.0,0.86,99.76,7.36
2025,1,24,21,9.44,190.8,1.12,99.75,7.04
2025,1,24,22,9.18,198.2,1.6,99.75,6.85
2025,1,24,23,9.3,200.8,2.07,99.74,6.94
2025,1,25,0,9.43,203.2,2.37,99.73,7.03
2025,1,25,1,9.32,207.4,2.45,99.73,6.95
2025,1,25,2,9.12,211.9,2.47,99.74,6.8
2025,1,25,3,8.73,213.2,2.41,99.75,6.51
2025,1,25,4,8.29,212.1,2.19,99.75,6.18
2025,1,25,5,8.04,207.6,1.83,99.75,6.0
2025,1,25,6,8.04,200.9,1.47,99.76,6.0
2025,1,25,7,7.77,192.0,1.76,99.77,5.8
2025,1,25,8,7.65,188.1,2.69,99.75,5.71
2025,1,25,9,8.2,191.7,4.18,99.74,6.12
2025,1,25,10,9.98,201.4,5.96,99.72,7.44
2025,1,25,11,10.12,204.5,6.83,99.68,7.55
2025,1,25,12,9.66,201.7,6.64,99.63,7.21
2025,1,25,13,10.66,201.6,6.13,99.59,7.95
2025,1,25,14,10.91,201.8,5.25,99.61,8.14
2025,1,25,15,10.77,203.8,4.18,99.65,8.03
2025,1,25,16,12.22,215.3,4.28,99.68,9.11
2025,1,25,17,11.45,218.2,4.0,99.72,8.54
2025,1,25,18,10.59,210.6,3.37,99.76,7.9
2025,1,25,19,9.9,207.4,2.69,99.79,7.38
2025,1,25,20,9.46,205.8,2.36,99.79,7.06
2025,1,25,21,8.63,208.6,2.14,99.8,6.44
2025,1,25,22,7.97,211.1,2.01,99.82,5.94
2025,1,25,23,7.33,212.1,1.78,99.83,5.47
2025,1,26,0,6.71,208.4,1.51,99.82,5.0
2025,1,26,1,6.49,201.4,1.21,99.77,4.84
2025,1,26,2,6.31,195.4,1.14,99.73,4.71
2025,1,26,3,6.23,191.9,1.35,99.69,4.65
2025,1,26,4,6.38,191.7,1.52,99.65,4.76
2025,1,26,5,6.38,191.0,1.59,99.6,4.76
2025,1,26,6,6.45,189.7,1.58,99.55,4.81
2025,1,26,7,6.64,189.2,2.47,99.52,4.95
2025,1,26,8,6.0,188.6,3.9,99.47,4.48
2025,1,26,9,5.21,188.2,5.1,99.43,3.89
2025,1,26,10,5.71,197.1,6.49,99.4,4.26
2025,1,26,11,6.41,205.9,7.07,99.37,4.78
2025,1,26,12,7.17,211.0,6.9,99.36,5.35
2025,1,26,13,7.41,215.3,6.48,99.36,5.53
2025,1,26,14,8.24,221.2,5.98,99.38,6.15
2025,1,26,15,8.96,226.6,5.88,99.41,6.68
2025,1,26,16,8.81,226.5,5.87,99.44,6.57
2025,1,26,17,8.9,219.7,5.52,99.44,6.64
2025,1,26,18,9.51,218.2,4.92,99.47,7.09
2025,1,26,19,9.5,220.7,3.95,99.53,7.09
2025,1,26,20,8.69,224.0,3.09,99.57,6.48
2025,1,26,21,8.17,228.9,2.76,99.6,6.09
2025,1,26,22,7.67,228.3,2.52,99.59,5.72
2025,1,26,23,6.99,219.5,2.22,99.57,5.21
2025,1,27,0,6.25,206.8,2.01,99.57,4.66
2025,1,27,1,6.0,193.7,2.07,99.54,4.48
2025,1,27,2,6.16,179.3,1.97,99.49,4.59
2025,1,27,3,6.76,172.4,1.83,99.43,5.04
2025,1,27,4,7.18,170.2,1.71,99.36,5.36
2025,1,27,5,7.64,168.7,1.61,99.29,5.7
2025,1,27,6,7.85,167.2,1.32,99.25,5.86
2025,1,27,7,8.61,167.7,1.9,99.2,6.42
2025,1,27,8,8.56,169.4,2.85,99.14,6.38
2025,1,27,9,8.76,176.3,3.81,99.12,6.53
2025,1,27,10,8.84,183.8,4.76,99.09,6.59
2025,1,27,11,9.21,192.6,5.55,99.05,6.87
2025,1,27,12,8.97,195.6,6.21,99.01,6.69
2025,1,27,13,8.96,187.2,6.76,98.93,6.68
2025,1,27,14,10.04,185.0,6.88,98.87,7.49
2025,1,27,15,11.33,196.1,6.91,98.9,8.45
2025,1,27,16,10.39,197.7,6.39,98.93,7.75
2025,1,27,17,9.81,190.8,5.74,98.91,7.32
2025,1,27,18,9.71,191.6,5.41,98.92,7.24
2025,1,27,19,9.77,196.9,5.4,98.92,7.29
2025,1,27,20,10.25,202.1,5.81,98.9,7.65
2025,1,27,21,9.55,204.2,5.78,98.93,7.12
2025,1,27,22,9.05,204.9,5.42,98.94,6.75
2025,1,27,23,10.16,210.5,5.58,98.97,7.58
2025,1,28,0,9.96,214.7,6.03,99.01,7.43
2025,1,28,1,8.73,214.4,5.89,99.03,6.51
2025,1,28,2,7.54,206.0,5.36,98.99,5.62
2025,1,28,3,7.24,189.1,4.3,98.94,5.4
2025,1,28,4,7.84,180.6,3.53,98.94,5.85
2025,1,28,5,7.63,176.3,3.4,98.93,5.69
2025,1,28,6,6.45,165.0,3.09,98.86,4.81
2025,1,28,7,5.77,167.5,3.45,98.89,4.3
2025,1,28,8,4.6,170.7,4.34,98.95,3.43
2025,1,28,9,4.17,153.1,5.09,98.89,3.11
2025,1,28,10,4.24,145.0,5.77,98.82,3.16
2025,1,28,11,4.04,142.1,6.21,98.78,3.01
2025,1,28,12,4.48,127.7,6.84,98.69,3.34
2025,1,28,13,5.07,119.0,7.15,98.61,3.78
2025,1,28,14,5.83,118.9,6.39,98.56,4.35
2025,1,28,15,6.53,125.0,6.69,98.52,4.87
2025,1,28,16,6.37,137.3,7.08,98.45,4.75
2025,1,28,17,6.86,161.5,7.47,98.4,5.12
2025,1,28,18,7.19,178.6,7.54,98.37,5.36
2025,1,28,19,7.29,188.4,7.32,98.35,5.44
2025,1,28,20,8.0,202.0,7.43,98.38,5.97
2025,1,28,21,8.16,218.0,6.72,98.44,6.09
2025,1,28,22,7.97,233.2,5.59,98.54,5.94
2025,1,28,23,8.13,244.3,4.98,98.65,6.06
2025,1,29,0,8.11,249.9,4.89,98.74,6.05
2025,1,29,1,7.37,244.6,4.5,98.81,5.5
2025,1,29,2,6.87,226.2,3.78,98.85,5.12
2025,1,29,3,7.33,214.1,3.35,98.9,5.47
2025,1,29,4,7.47,210.8,3.13,98.93,5.57
2025,1,29,5,7.26,208.5,2.89,98.96,5.41
2025,1,29,6,7.14,206.0,2.64,99.0,5.33
2025,1,29,7,7.09,207.4,2.97,99.05,5.29
2025,1,29,8,7.36,211.3,4.17,99.09,5.49
2025,1,29,9,7.43,211.0,5.73,99.12,5.54
2025,1,29,10,8.05,211.9,7.33,99.15,6.0
2025,1,29,11,8.95,217.0,8.44,99.16,6.68
2025,1,29,12,9.33,219.4,8.71,99.19,6.96
2025,1,29,13,9.18,218.8,8.36,99.22,6.85
2025,1,29,14,9.23,217.3,7.53,99.26,6.88
2025,1,29,15,9.68,218.3,6.98,99.32,7.22
2025,1,29,16,9.99,222.5,6.49,99.41,7.45
2025,1,29,17,9.82,228.2,5.81,99.51,7.32
2025,1,29,18,9.43,225.4,5.01,99.59,7.03
2025,1,29,19,9.44,222.6,4.46,99.68,7.04
2025,1,29,20,9.52,221.2,4.06,99.77,7.1
2025,1,29,21,9.25,222.0,3.71,99.85,6.9
2025,1,29,22,8.76,222.2,3.36,99.91,6.53
2025,1,29,23,9.4,227.6,3.51,99.98,7.01
2025,1,30,0,9.41,230.9,3.35,100.05,7.02
2025,1,30,1,8.87,230.0,3.04,100.12,6.62
2025,1,30,2,8.83,232.4,2.92,100.18,6.59
2025,1,30,3,8.31,232.3,2.19,100.25,6.2
2025,1,30,4,7.51,227.0,1.84,100.3,5.6
2025,1,30,5,6.86,220.6,1.83,100.35,5.12
2025,1,30,6,6.19,212.8,1.92,100.4,4.62
2025,1,30,7,5.74,205.0,2.43,100.43,4.28
2025,1,30,8,5.72,202.0,3.51,100.46,4.27
2025,1,30,9,5.76,198.0,5.13,100.48,4.3
2025,1,30,10,5.68,191.9,6.61,100.48,4.24
2025,1,30,11,5.75,192.2,7.74,100.47,4.29
2025,1,30,12,5.37,190.2,8.11,100.46,4.01
2025,1,30,13,4.8,180.8,7.63,100.45,3.58
2025,1,30,14,5.18,170.4,6.17,100.44,3.86
2025,1,30,15,6.1,165.5,5.04,100.43,4.55
2025,1,30,16,7.1,166.3,4.91,100.43,5.3
2025,1,30,17,7.76,172.2,5.03,100.44,5.79
2025,1,30,18,7.95,181.2,4.99,100.43,5.93
2025,1,30,19,7.98,190.4,4.73,100.41,5.95
2025,1,30,20,7.77,202.0,4.43,100.39,5.8
2025,1,30,21,7.31,217.0,4.18,100.4,5.45
2025,1,30,22,6.57,229.1,3.92,100.4,4.9
2025,1,30,23,5.93,237.5,3.68,100.4,4.42
2025,1,31,0,5.32,242.1,3.42,100.39,3.97
2025,1,31,1,4.89,239.0,3.27,100.37,3.65
2025,1,31,2,4.86,232.0,3.23,100.36,3.62
2025,1,31,3,5.24,227.1,3.28,100.36,3.91
2025,1,31,4,5.48,231.1,3.36,100.39,4.09
2025,1,31,5,5.59,250.2,3.21,100.43,4.17
2025,1,31,6,6.47,270.0,2.7,100.5,4.83
2025,1,31,7,7.63,282.5,2.11,100.6,5.69
2025,1,31,8,8.1,289.7,2.49,100.68,6.04
2025,1,31,9,8.77,290.5,3.34,100.76,6.54
2025,1,31,10,9.53,288.0,4.05,100.85,7.11
2025,1,31,11,10.61,288.3,4.46,100.91,7.91
2025,1,31,12,11.0,288.0,4.47,100.99,8.2
2025,1,31,13,10.2,285.2,4.2,101.06,7.61
2025,1,31,14,8.92,277.8,3.63,101.12,6.65
2025,1,31,15,8.69,269.9,2.89,101.17,6.48
2025,1,31,16,8.65,266.1,2.57,101.22,6.45
2025,1,31,17,8.7,265.9,2.36,101.27,6.49
2025,1,31,18,8.7,268.4,2.19,101.31,6.49
2025,1,31,19,8.61,272.3,2.18,101.34,6.42
2025,1,31,20,8.5,275.8,2.2,101.38,6.34
2025,1,31,21,8.29,279.2,2.22,101.42,6.18
2025,1,31,22,8.19,283.2,2.39,101.45,6.11
2025,1,31,23,8.08,287.4,2.52,101.48,6.03
2025,2,1,0,7.79,290.9,2.5,101.51,5.81
2025,2,1,1,7.67,295.1,2.42,101.54,5.72
2025,2,1,2,7.23,297.2,1.96,101.58,5.39
2025,2,1,3,7.09,295.7,1.35,101.62,5.29
2025,2,1,4,6.91,293.4,1.19,101.65,5.15
2025,2,1,5,6.74,293.1,1.5,101.69,5.03
2025,2,1,6,6.48,295.3,1.86,101.75,4.83
2025,2,1,7,6.36,299.1,2.22,101.79,4.74
2025,2,1,8,6.43,301.3,2.51,101.83,4.8
2025,2,1,9,6.27,300.0,3.16,101.85,4.68
2025,2,1,10,6.04,295.5,3.81,101.83,4.5
2025,2,1,11,6.0,290.8,4.38,101.79,4.48
2025,2,1,12,6.1,289.7,4.66,101.76,4.55
2025,2,1,13,6.01,290.3,4.46,101.75,4.48
2025,2,1,14,5.57,289.4,3.69,101.75,4.15
2025,2,1,15,5.63,288.4,2.51,101.74,4.2
2025,2,1,16,5.52,286.6,2.45,101.71,4.12
2025,2,1,17,5.39,286.3,2.27,101.69,4.02
2025,2,1,18,5.28,288.4,1.84,101.68,3.94
2025,2,1,19,5.04,290.3,1.43,101.67,3.76
2025,2,1,20,4.68,292.2,0.97,101.64,3.49
2025,2,1,21,4.43,294.8,0.71,101.61,3.3
2025,2,1,22,4.23,296.9,0.56,101.57,3.15
2025,2,1,23,3.97,298.1,0.07,101.54,2.96
2025,2,2,0,3.67,296.7,-0.18,101.5,2.74
2025,2,2,1,3.48,292.4,-0.2,101.46,2.6
2025,2,2,2,3.5,290.2,-0.21,101.41,2.61
2025,2,2,3,3.46,291.7,-0.08,101.38,2.58
2025,2,2,4,3.3,296.1,0.2,101.35,2.46
2025,2,2,5,3.1,302.2,0.19,101.33,2.31
2025,2,2,6,2.91,308.2,0.26,101.33,2.17
2025,2,2,7,2.56,311.5,0.63,101.33,1.91
2025,2,2,8,2.49,309.8,1.09,101.32,1.86
2025,2,2,9,2.72,305.4,1.66,101.31,2.03
2025,2,2,10,3.23,299.5,2.37,101.29,2.41
2025,2,2,11,3.99,296.6,2.88,101.26,2.98
2025,2,2,12,4.66,299.9,3.15,101.24,3.48
2025,2,2,13,4.71,305.1,2.96,101.25,3.51
2025,2,2,14,4.61,309.0,2.22,101.27,3.44
2025,2,2,15,5.24,311.8,1.3,101.27,3.91
2025,2,2,16,5.5,315.4,1.12,101.28,4.1
2025,2,2,17,5.33,319.9,0.63,101.28,3.98
2025,2,2,18,4.9,324.1,-0.1,101.26,3.65
2025,2,2,19,4.46,327.3,-0.87,101.26,3.33
2025,2,2,20,4.28,331.2,-1.4,101.29,3.19
2025,2,2,21,4.19,336.7,-1.72,101.32,3.13
2025,2,2,22,4.04,341.8,-2.07,101.36,3.01
2025,2,2,23,3.76,342.2,-2.16,101.38,2.8
2025,2,3,0,3.53,336.5,-2.29,101.39,2.63
2025,2,3,1,3.5,327.3,-3.0,101.39,2.61
2025,2,3,2,3.63,319.7,-3.43,101.4,2.71
2025,2,3,3,3.72,316.3,-3.34,101.43,2.77
2025,2,3,4,3.64,313.8,-2.79,101.46,2.71
2025,2,3,5,3.4,310.1,-2.33,101.48,2.54
2025,2,3,6,3.13,304.5,-2.22,101.51,2.33
2025,2,3,7,2.85,295.3,-1.4,101.54,2.13
2025,2,3,8,2.78,292.0,-0.11,101.57,2.07
2025,2,3,9,2.94,295.8,1.51,101.58,2.19
2025,2,3,10,3.17,295.6,2.68,101.57,2.36
2025,2,3,11,3.65,293.3,3.21,101.56,2.72
2025,2,3,12,4.11,295.4,3.49,101.56,3.07
2025,2,3,13,4.09,299.4,3.33,101.57,3.05
2025,2,3,14,3.87,303.1,1.29,101.57,2.89
2025,2,3,15,3.42,304.5,-0.25,101.58,2.55
2025,2,3,16,2.89,303.9,-0.12,101.6,2.16
2025,2,3,17,2.75,301.6,-0.25,101.64,2.05
2025,2,3,18,2.61,297.4,-0.47,101.67,1.95
2025,2,3,19,2.16,277.7,-0.53,101.68,1.61
2025,2,3,20,2.42,245.6,-1.08,101.68,1.8
2025,2,3,21,3.35,231.7,-1.89,101.66,2.5
2025,2,3,22,4.11,229.6,-2.25,101.67,3.07
2025,2,3,23,4.6,230.4,-2.37,101.68,3.43
2025,2,4,0,4.92,231.7,-2.48,101.7,3.67
2025,2,4,1,5.25,232.0,-2.63,101.69,3.92
2025,2,4,2,5.55,232.1,-2.65,101.69,4.14
2025,2,4,3,5.64,229.5,-2.9,101.68,4.21
2025,2,4,4,5.39,223.9,-3.1,101.7,4.02
2025,2,4,5,5.45,217.2,-3.18,101.72,4.06
2025,2,4,6,5.82,212.5,-2.84,101.73,4.34
2025,2,4,7,5.44,208.7,-1.07,101.73,4.06
2025,2,4,8,4.85,202.4,0.49,101.71,3.62
2025,2,4,9,6.45,208.1,2.74,101.71,4.81
2025,2,4,10,6.65,212.5,3.71,101.71,4.96
2025,2,4,11,6.4,215.8,4.17,101.7,4.77
2025,2,4,12,6.01,217.4,4.3,101.68,4.48
2025,2,4,13,5.3,217.1,3.91,101.66,3.95
2025,2,4,14,4.68,212.3,1.37,101.67,3.49
2025,2,4,15,4.96,205.8,-1.18,101.68,3.7
2025,2,4,16,5.58,201.8,-1.65,101.7,4.16
2025,2,4,17,6.18,202.0,-1.75,101.7,4.61
2025,2,4,18,6.71,205.3,-1.82,101.7,5.0
2025,2,4,19,7.05,210.5,-1.87,101.71,5.26
2025,2,4,20,7.11,216.3,-1.99,101.72,5.3
2025,2,4,21,6.97,223.4,-2.12,101.73,5.2
2025,2,4,22,6.79,231.3,-2.32,101.74,5.06
2025,2,4,23,6.62,239.1,-2.54,101.75,4.94
2025,2,5,0,6.41,246.7,-2.82,101.76,4.78
2025,2,5,1,6.13,252.9,-3.13,101.78,4.57
2025,2,5,2,5.72,256.4,-3.19,101.79,4.27
2025,2,5,3,5.24,255.1,-3.13,101.82,3.91
2025,2,5,4,4.84,251.6,-2.85,101.84,3.61
2025,2,5,5,4.66,247.1,-2.89,101.87,3.48
2025,2,5,6,4.52,243.2,-2.82,101.89,3.37
2025,2,5,7,4.41,242.6,-1.92,101.92,3.29
2025,2,5,8,4.89,247.9,-0.29,101.96,3.65
2025,2,5,9,5.42,255.5,1.31,101.98,4.04
2025,2,5,10,6.19,266.4,2.61,101.99,4.62
2025,2,5,11,6.53,277.5,3.42,101.99,4.87
2025,2,5,12,6.51,287.5,3.7,102.0,4.86
2025,2,5,13,6.42,296.0,3.44,102.03,4.79
2025,2,5,14,6.35,299.3,1.76,102.09,4.74
2025,2,5,15,7.02,301.5,0.21,102.16,5.24
2025,2,5,16,7.22,306.0,0.63,102.23,5.39
2025,2,5,17,6.99,308.7,0.55,102.31,5.21
2025,2,5,18,6.87,308.0,0.28,102.38,5.12
2025,2,5,19,6.84,308.8,0.18,102.44,5.1
2025,2,5,20,6.62,309.9,0.15,102.46,4.94
2025,2,5,21,6.24,308.1,0.08,102.48,4.65
2025,2,5,22,6.13,308.2,0.18,102.49,4.57
2025,2,5,23,5.98,310.6,0.29,102.52,4.46
2025,2,6,0,5.77,315.3,0.36,102.54,4.3
2025,2,6,1,5.41,320.8,0.36,102.55,4.04
2025,2,6,2,4.92,324.4,0.31,102.56,3.67
2025,2,6,3,4.32,323.0,0.03,102.59,3.22
2025,2,6,4,3.92,320.0,-0.3,102.61,2.92
2025,2,6,5,3.75,317.6,-0.39,102.62,2.8
2025,2,6,6,3.75,317.9,-0.29,102.63,2.8
2025,2,6,7,3.7,324.2,0.15,102.65,2.76
2025,2,6,8,3.59,329.5,0.69,102.67,2.68
2025,2,6,9,3.41,334.1,1.38,102.72,2.54
2025,2,6,10,3.72,348.4,2.28,102.74,2.77
2025,2,6,11,3.91,359.3,2.81,102.74,2.92
2025,2,6,12,3.95,7.9,3.01,102.74,2.95
2025,2,6,13,4.05,17.2,2.62,102.75,3.02
2025,2,6,14,4.54,27.9,1.39,102.76,3.39
2025,2,6,15,5.29,39.3,0.34,102.78,3.95
2025,2,6,16,6.09,48.5,0.32,102.8,4.54
2025,2,6,17,6.66,55.2,0.4,102.82,4.97
2025,2,6,18,6.85,60.0,0.25,102.84,5.11
2025,2,6,19,6.69,63.5,-0.05,102.85,4.99
2025,2,6,20,6.25,66.8,-0.53,102.86,4.66
2025,2,6,21,5.63,66.1,-0.74,102.86,4.2
2025,2,6,22,5.06,57.9,-0.52,102.86,3.77
2025,2,6,23,4.79,46.6,-0.58,102.86,3.57
2025,2,7,0,4.78,38.7,-1.0,102.86,3.57
2025,2,7,1,4.84,34.9,-1.16,102.84,3.61
2025,2,7,2,4.84,37.3,-1.1,102.82,3.61
2025,2,7,3,4.79,44.2,-1.05,102.81,3.57
2025,2,7,4,4.81,53.6,-1.1,102.78,3.59
2025,2,7,5,4.81,65.9,-1.15,102.76,3.59
2025,2,7,6,4.87,80.7,-1.0,102.76,3.63
2025,2,7,7,4.74,94.7,-0.18,102.75,3.54
2025,2,7,8,5.18,105.3,1.04,102.72,3.86
2025,2,7,9,6.23,114.6,2.47,102.7,4.65
2025,2,7,10,7.24,119.8,3.42,102.64,5.4
